type,name,gu,lat,lng,address,tel,typedetail,indoor,businesshours,conditions,cate_mix,dong,Adress
카페,커피살롱,종로구,37.57183803,126.9822341,서울특별시 종로구 삼봉로 94,010-2796-5985,카페,실외, ,목줄,카페카페종로구실외목줄공평동공평동,공평동,대한민국 서울특별시 종로구 공평동 삼봉로 94 1층 105호
카페,카페퀸,종로구,37.57543874,126.9788262,서울특별시 종로구 종로1길 55-1,02-733-0729,카페,실내, ,목줄,카페카페종로구실내목줄중학동중학동,중학동,대한민국 서울특별시 종로구 중학동 110-7
카페,에레스뚜,종로구,37.56933925,126.9813777,서울특별시 종로구 청계천로 35,010-2371-8707,카페,테라스, ,목줄,카페카페종로구테라스목줄청계천로청계천로,청계천로,대한민국 서울특별시 종로구 청계천로 35
카페,카페더한옥,종로구,37.58066043,126.9866955,서울특별시 종로구 계동길 75,02-743-7470,카페,실내, ,목줄,카페카페종로구실내목줄계동계동,계동,대한민국 서울특별시 종로구 계동 76-2
카페,실리그린,종로구,37.57992494,126.9866114,서울특별시 종로구 계동길 59,02-6397-6144,카페,실내, ,목줄,카페카페종로구실내목줄계동계동,계동,대한민국 서울특별시 종로구 계동 100-3
카페,오니로,종로구,37.5708611,126.9623523,서울특별시 종로구 송월길 99,010-9907-2629,카페,실내, ,목줄,카페카페종로구실내목줄교북동교북동,교북동,대한민국 서울특별시 종로구 교북동 50-4
카페,다다 갤러리 카페,종로구,37.61115839,126.9747382,서울특별시 종로구 평창30길 15,02-379-0297,카페,실내, ,"목줄,안기",카페카페종로구실내목줄 안기평창동평창동,평창동,"2F, 15 평창30길 평창동 종로구 서울특별시 대한민국"
카페,카페디,종로구,37.6123632,126.9748046,서울특별시 종로구 평창30길 27,02-395-0522,카페,실내, ,목줄,카페카페종로구실내목줄평창동평창동,평창동,대한민국 서울특별시 종로구 평창동 97
카페,순카페,종로구,37.59420085,126.9683883,서울특별시 종로구 백석동1길 2,02-397-6399,카페,테라스, ,목줄,카페카페종로구테라스목줄부암동부암동,부암동,대한민국 서울특별시 종로구 부암동 46-1
카페,에이커피 서울,종로구,37.59408987,126.9671574,서울특별시 종로구 백석동1가길 19,070-7757-0163,카페,실내, ,목줄,카페카페종로구실내목줄부암동부암동,부암동,대한민국 서울특별시 종로구 부암동 44-5
카페,서궁 갤러리&카페,종로구,37.5687341,126.9691496,서울특별시 종로구 새문안로 35-20,0507-1336-9601,카페,실내, ,목줄,카페카페종로구실내목줄새문안로새문안로,새문안로,대한민국 서울특별시 종로구 새문안로 35-20
카페,심플리커피,종로구,37.57222662,126.9694561,서울특별시 종로구 경희궁1길 27,02-733-5123,카페,테라스, ,목줄,카페카페종로구테라스목줄신문로2가신문로2가,신문로2가,대한민국 서울특별시 종로구 신문로2가 1-196
카페,종로살롱,종로구,37.5763581,126.9738037,서울특별시 종로구 자하문로2길 20,010-3060-9964,카페,실내, ,목줄,카페카페종로구실내목줄적선동적선동,적선동,대한민국 서울특별시 종로구 적선동 19
카페,Say Something,종로구,37.57924853,126.9720278,서울특별시 종로구 자하문로10길 10-12,02-725-2271,카페,실내, ,목줄,카페카페종로구실내목줄통의동통의동,통의동,대한민국 서울특별시 종로구 통의동 91-44
카페,오늘도다온치즈,종로구,37.57776533,126.9685209,서울특별시 종로구 필운대로1길 16-1,070-7720-7942,카페,실내, ,목줄,카페카페종로구실내목줄필운대로1길필운대로1길,필운대로1길,대한민국 서울특별시 종로구 필운대로1길 16-1
카페,서촌다방,종로구,37.57668522,126.9728819,서울특별시 종로구 자하문로2길 3,02-733-6245,카페,실내, ,안기,카페카페종로구실내안기자하문로2길자하문로2길,자하문로2길,대한민국 서울특별시 종로구 자하문로2길 3
카페,와이엔,종로구,37.57918183,126.9832934,서울특별시 종로구 윤보선길 71,02-735-6701,카페,실내, ,목줄,카페카페종로구실내목줄윤보선길윤보선길,윤보선길,대한민국 서울특별시 종로구 윤보선길 73
카페,가배도 삼청,종로구,37.57989498,126.98218,서울특별시 종로구 북촌로5길 56-8,02-732-4542,카페,실내, ,목줄,카페카페종로구실내목줄소격동소격동,소격동,대한민국 서울특별시 종로구 소격동 142-2
카페,덴고의 커피,종로구,37.58537668,126.9703564,서울특별시 종로구 자하문로 106,02-720-7279,카페,실내, ,목줄,카페카페종로구실내목줄청운효자동청운효자동,청운효자동,대한민국 서울특별시 종로구 청운효자동 자하문로 106
카페,스탠딩커피 궁정동점,종로구,37.58363223,126.9712852,서울특별시 종로구 효자로 107,02-720-0427,카페,실외, ,목줄,카페카페종로구실외목줄효자동효자동,효자동,대한민국 서울특별시 종로구 효자동 29-2
카페,황학동에서,중구,37.5701852,127.0196969,서울특별시 중구 마장로9길 40,070-8865-8297,카페,실내, ,목줄,카페카페중구실내목줄황학동황학동,황학동,대한민국 서울특별시 중구 황학동 1783
카페,카페 의외의조합,중구,37.55380141,127.004624,서울특별시 중구 동호로17길 121,02-2235-3560,카페,실내, ,목줄,카페카페중구실내목줄장충동2가장충동2가,장충동2가,대한민국 서울특별시 중구 장충동2가 432-1866
카페,스윙,중구,37.54716677,127.0056772,서울특별시 중구 다산로 32,010-2818-3980,카페,실내, ,목줄,카페카페중구실내목줄신당3동신당3동,신당3동,대한민국 서울특별시 중구 신당3동 432-2111
카페,소담소담,중구,37.56276411,127.0157933,서울특별시 중구 다산로36길 8,010-8685-8216,카페,실내, ,목줄,카페카페중구실내목줄다산로36길다산로36길,다산로36길,대한민국 서울특별시 중구 다산로36길 8
카페,이유유 커피,중구,37.56342015,127.0203374,서울특별시 중구 퇴계로88길 47,070-7543-0598,카페,실내, ,목줄,카페카페중구실내목줄신당동신당동,신당동,대한민국 서울특별시 중구 신당동 67-44 101호
카페,호야 동대문점,중구,37.55792704,127.0134332,서울특별시 중구 다산로24길 15,02-2234-1811,카페,실내, ,목줄,카페카페중구실내목줄다산로24길다산로24길,다산로24길,대한민국 서울특별시 중구 다산로24길 15
카페,mwm,중구,37.56442914,126.989897,서울특별시 중구 수표로 35-1,070-7913-7407,카페,실내, ,목줄,카페카페중구실내목줄저동2가저동2가,저동2가,대한민국 서울특별시 중구 저동2가 69-1
카페,카페157,중구,37.5671459,126.9954512,서울특별시 중구 을지로 157,02-766-4237,카페,실내, ,목줄,카페카페중구실내목줄산림동산림동,산림동,대한민국 서울특별시 중구 산림동 207-2
카페,add coffee,중구,37.56810716,126.9990018,서울특별시 중구 을지로27길 29,070-4209-7272,카페,"실내,루프탑", ,목줄,카페카페중구실내 루프탑목줄주교동주교동,주교동,대한민국 서울특별시 중구 주교동 111
카페,을지빈,중구,37.56526139,126.9922159,서울특별시 중구 을지로14길 21,02-2278-8818,카페,실내, ,목줄,카페카페중구실내목줄을지로동을지로동,을지로동,대한민국 서울특별시 중구 을지로동 296-7
카페,베로나,중구,37.56547478,126.9914835,서울특별시 중구 충무로5길 24,02-2272-0228,카페,실내, ,캐리어,카페카페중구실내캐리어을지로3가을지로3가,을지로3가,대한민국 서울특별시 중구 을지로3가 320-24
카페,호텔수선화,중구,37.56569833,126.991666,서울특별시 중구 충무로7길 17,070-8950-2649,카페,실내, ,목줄,카페카페중구실내목줄을지로3가을지로3가,을지로3가,대한민국 서울특별시 중구 을지로3가 충무로7길 17
카페,하이데어,중구,37.56597174,126.9899265,서울특별시 중구 수표로 54-1,010-8643-2648,카페,실외, ,목줄,카페카페중구실외목줄을지로을지로,을지로,대한민국 서울특별시 중구 을지로 108
카페,설빙 동대문점,중구,37.56599299,127.0062974,서울특별시 중구 을지로 254,02-2276-0992,카페,테라스, ,목줄,카페카페중구테라스목줄광희동광희동,광희동,대한민국 서울특별시 중구 광희동 23-24
카페,티프,중구,37.56425101,127.0043304,서울특별시 중구 퇴계로53길 6-17,02-2273-8922,카페,실내, ,목줄,카페카페중구실내목줄쌍림동쌍림동,쌍림동,대한민국 서울특별시 중구 쌍림동 22-23
카페,말베르크,중구,37.5593257,127.0045262,서울특별시 중구 동호로 264,02-2273-1999,카페,테라스, ,목줄,카페카페중구테라스목줄장충동2가장충동2가,장충동2가,대한민국 서울특별시 중구 장충동2가 189-2
카페,불독커피 충무로점,중구,37.56303695,126.9914355,서울특별시 중구 마른내로2길 35,010-5220-3201,카페,실내, ,목줄,카페카페중구실내목줄필동필동,필동,대한민국 서울특별시 중구 필동 25-5 3 층
카페,분카샤충무로,중구,37.56189284,126.9924056,서울특별시 중구 퇴계로31길 16,070-8844-6947,카페,실내, ,안기,카페카페중구실내안기충무로3가충무로3가,충무로3가,대한민국 서울특별시 중구 충무로3가 51-6
카페,MAKING UNION,중구,37.55640935,126.9953147,서울특별시 중구 퇴계로36가길 89,010-7419-7799,카페,실내, ,"목줄,매너벨트",카페카페중구실내목줄 매너벨트필동필동,필동,대한민국 서울특별시 중구 필동 122-1
카페,빠우,중구,37.5671459,126.9954512,서울특별시 중구 을지로 157,02-2268-9285,베이커리,실외, ,목줄,카페베이커리중구실외목줄산림동산림동,산림동,대한민국 서울특별시 중구 산림동 207-2
카페,카페 구할구,중구,37.55820982,126.9870087,서울특별시 중구 퇴계로20길 73,02-3789-5953,카페,"실내,루프탑", ,목줄,카페카페중구실내 루프탑목줄소파로소파로,소파로,대한민국 서울특별시 중구 소파로 121
카페,가배도 명동,중구,37.56042135,126.9850297,서울특별시 중구 퇴계로18길 10,02-3789-4542,카페,실내, ,목줄,카페카페중구실내목줄명동명동,명동,대한민국 서울특별시 중구 명동 5-2
카페,다예쁘다,용산구,37.52892317,126.9981149,서울특별시 용산구 보광로 57,010-2144-7155,카페,실내, ,목줄,카페카페용산구실내목줄보광로보광로,보광로,대한민국 서울특별시 용산구 보광로 57
카페,ROASTACHE,용산구,37.53204515,126.9993953,서울특별시 용산구 우사단로10길 74,010-6330-2546,카페,실내, ,목줄,카페카페용산구실내목줄우사단로10길우사단로10길,우사단로10길,대한민국 서울특별시 용산구 우사단로10길 76
카페,Take c,용산구,37.53357154,127.0011024,서울특별시 용산구 대사관로12길 4-8,02-790-3397,카페,실내, ,목줄,카페카페용산구실내목줄대사관로12길대사관로12길,대사관로12길,대한민국 서울특별시 용산구 대사관로12길 4-8
카페,웻커피,용산구,37.53760537,127.0031568,서울특별시 용산구 한남대로27가길 10,02-6497-3000,카페,실내, ,목줄,카페카페용산구실내목줄한남대로27가길한남대로27가길,한남대로27가길,대한민국 서울특별시 용산구 한남대로27가길 10
카페,카페&펍 방학동안,도봉구,37.66189524,127.0392883,서울특별시 도봉구 도봉로143길 50,02-3493-7070,카페,실내,"매일 11:00 - 00:00 , 매주 월요일 휴무",목줄,카페카페도봉구실내목줄방학동방학동,방학동,대한민국 서울특별시 도봉구 방학동 675-38
카페,커피프레지던트,용산구,37.54005395,126.9876381,서울특별시 용산구 녹사평대로 252,02-797-3578,카페,실내, ,목줄,카페카페용산구실내목줄이태원2동이태원2동,이태원2동,대한민국 서울특별시 용산구 이태원2동 667
카페,님부스커피,용산구,37.5326395,126.9926497,서울특별시 용산구 녹사평대로26가길 19,02-796-7676,카페,실내, ,목줄,카페카페용산구실내목줄이태원1동이태원1동,이태원1동,대한민국 서울특별시 용산구 이태원1동 74-62
카페,민지카페,광진구,37.54078908,127.0836883,서울특별시 광진구 자양로 148,070-4136-9962,카페,실내,매일 09:30 - 18:50,"목줄,매너벨트",카페카페광진구실내목줄 매너벨트구의동구의동,구의동,대한민국 서울특별시 광진구 구의동 251-21
카페,시온,용산구,37.52432632,126.9621193,서울특별시 용산구 한강대로7길 13,02-792-4688,카페,실내, ,목줄,카페카페용산구실내목줄한강로3가한강로3가,한강로3가,대한민국 서울특별시 용산구 한강로3가 40-339
카페,파이드파이퍼,용산구,37.52493484,126.9646593,서울특별시 용산구 한강대로14길 8,02-2135-2174,카페,실내, ,목줄,카페카페용산구실내목줄한강로동한강로동,한강로동,대한민국 서울특별시 용산구 한강로동 65-156
카페,커피 테르미니,용산구,37.5297718,126.9647415,서울특별시 용산구 한강대로23길 55,02-2012-0123,카페,실외, ,목줄,카페카페용산구실외목줄용산구용산구,용산구,대한민국 서울특별시 서울특별시 용산구 한강대로23길 55 (한강로3가) 6층 633호
카페,그라노반디,용산구,37.53021426,126.9716801,서울특별시 용산구 한강대로40길 43,010-7612-4262,카페,실내, ,목줄,카페카페용산구실내목줄한강대로40길한강대로40길,한강대로40길,대한민국 서울특별시 용산구 한강대로40길 43
카페,마이쥬스 신용산점,용산구,37.52735855,126.9688617,서울특별시 용산구 한강대로30길 25,02-797-8686,카페,실내, ,목줄,카페카페용산구실내목줄한강대로30길한강대로30길,한강대로30길,"대한민국 서울특별시 용산구 한강대로30길 25, 8층(센트레빌 아스테리움)"
