p_name,p_type,menu,,openhours,entryoption,tel_no,guname,address,road_address,lat,long,cate_mix
dips,음식점,피자,실내, ,목줄,02-943-2782,성북구,서울특별시 성북구 종암로 167 1층 103호,서울특별시 성북구 종암로 167,37.6050587642973,127.030990445726,음식점피자성북구실내목줄
빌라드코스테스,음식점,양식,실내, ,"목줄,매너벨트",02-6956-5532,성북구,서울특별시 성북구 화랑로5길 4,서울특별시 성북구 화랑로5길 4,37.6027130545389,127.039119325234,"음식점양식성북구실내목줄,매너벨트"
와바탭하우스 메죵두피아노정릉점,음식점,퓨전,실내, ,목줄,070-8950-2580,성북구,"서울특별시 성북구 솔샘로 11 1F, 2F",서울특별시 성북구 솔샘로 11,37.6087097695728,127.004608985349,음식점퓨전성북구실내목줄
6일닭강정,음식점,한식,실내, ,목줄,02-747-1361,종로구,서울특별시 종로구 지봉로 96,서울특별시 종로구 지봉로 96,37.5784756006582,127.015581184739,음식점한식종로구실내목줄
오토 성북직영점,음식점,한식, , ,없음,02-926-0111,성북구,서울특별시 성북구 북악산로 855 1층,서울특별시 성북구 북악산로 855,37.59891252892,127.019339776667,음식점한식성북구 없음
반듯한잔,음식점,한식,실내, ,목줄,02-942-5577,성북구,서울특별시 성북구 동소문로22길 80,서울특별시 성북구 동소문로22길 80,37.5896514128417,127.018798768159,음식점한식성북구실내목줄
률,음식점,퓨전,실내, ,목줄,010-4930-5845,종로구,서울특별시 종로구 북촌로5길 45 2층,서울특별시 종로구 북촌로5길 45,37.5793879302799,126.982376437453,음식점퓨전종로구실내목줄
째즈스토리,음식점,퓨전,실내, ,목줄,02-747-6537,성북구,서울특별시 성북구 혜화로 88,서울특별시 성북구 혜화로 88,37.5927509576099,126.998194890127,음식점퓨전성북구실내목줄
문화식당 성북동점,음식점,양식,실내, ,목줄,02-763-4644,성북구,서울특별시 성북구 혜화로 88 2층,서울특별시 성북구 혜화로 88,37.5927509576099,126.998194890127,음식점양식성북구실내목줄
문화식당 성수동점,음식점,퓨전,실내, ,목줄,02-465-9007,성동구,서울특별시 성동구 성수일로4길 45 2층,서울특별시 성동구 성수일로4길 45,37.5423144759191,127.053822480804,음식점퓨전성동구실내목줄
샘터가든,음식점,한식,실내, ,목줄,02-908-4242,강북구,서울특별시 강북구 삼양로179길 121,서울특별시 강북구 삼양로179길 121,37.6679348196087,127.006958071657,음식점한식강북구실내목줄
갈비냉면,음식점,한식,실외, ,목줄,02-928-5344,강북구,서울특별시 강북구 삼양로 541,서울특별시 강북구 삼양로 541,37.6511386967387,127.012643049013,음식점한식강북구실외목줄
북한산 고기농장,음식점,한식,실외, ,목줄,02-990-9365,강북구,서울특별시 강북구 삼양로173길 102,서울특별시 강북구 삼양로173길 102,37.6613056519403,127.007293374461,음식점한식강북구실외목줄
소귀골백운산장,음식점,한식,실내, ,목줄,02-906-8833,강북구,서울특별시 강북구 삼양로181길 206,서울특별시 강북구 삼양로181길 206,37.6719786416586,127.006184608093,음식점한식강북구실내목줄
산이야,음식점,한식,실외, ,목줄,02-900-7557,강북구,서울특별시 강북구 삼양로181길 201-8,서울특별시 강북구 삼양로181길 201-8,37.6718078438145,127.00562679936,음식점한식강북구실외목줄
시골쌈밥,음식점,한식,실외, ,목줄,02-996-1487,강북구,서울특별시 강북구 삼양로173길 21-8,서울특별시 강북구 삼양로173길 21-8,37.6622976050385,127.011109473639,음식점한식강북구실외목줄
동원식당,음식점,한식,실내, ,목줄,02-991-2071,강북구,서울특별시 강북구 도봉로 387 2층,서울특별시 강북구 도봉로 387,37.6415059261581,127.028957387424,음식점한식강북구실내목줄
미아회관,음식점,한식,실외, ,목줄,010-9085-2732,강북구,서울특별시 강북구 도봉로10가길 15 1층,서울특별시 강북구 도봉로10가길 15,37.6130064740091,127.031361727002,음식점한식강북구실외목줄
도봉산해물짬뽕,음식점,중식,실외, ,목줄,02-956-3000,도봉구,서울특별시 도봉구 도봉산4나길 43,서울특별시 도봉구 도봉산4나길 43,37.6888319871843,127.044641471529,음식점중식도봉구실외목줄
호감 감자튀김전문점 Pub,음식점,퓨전,실내, ,목줄,010-4510-1486,도봉구,서울특별시 도봉구 도봉로152길 27 1층,서울특별시 도봉구 도봉로152길 27,37.6695059206659,127.045310084046,음식점퓨전도봉구실내목줄
소통애 창동점,음식점,한식,"실내,실외", ,목줄,010-3724-5170,도봉구,서울특별시 도봉구 도봉로136가길 73 북한산한신휴플러스아파트상가104동104호,서울특별시 도봉구 도봉로136가길 73,37.6556525588698,127.042804882242,"음식점한식도봉구실내,실외목줄"
짝태앤노가리 방학동점,음식점,퓨전,실내, ,목줄,010-7680-0760,도봉구,서울특별시 도봉구 도봉로145길 65 동부센트레빌 상가 102호,서울특별시 도봉구 도봉로145길 65,37.6645353361782,127.038902628504,음식점퓨전도봉구실내목줄
땡불초닭발,음식점,한식,실내, ,목줄,02-977-4447,노원구,서울특별시 노원구 공릉로42길 4,서울특별시 노원구 공릉로42길 4,37.6242817014758,127.079910907771,음식점한식노원구실내목줄
페리도트,음식점,퓨전,실내, ,"캐리어,안기",010-7763-7661,은평구,서울특별시 은평구 응암로11길 6 1층,서울특별시 은평구 응암로11길 6,37.5884785185763,126.916166833221,"음식점퓨전은평구실내캐리어,안기"
좋앗나빙수,음식점,퓨전,실내, ,"캐리어,안기",02-350-9932,은평구,서울특별시 은평구 불광로 20 NC백화점 불광점 9층,서울특별시 은평구 불광로 20,37.6097357749976,126.928938477038,"음식점퓨전은평구실내캐리어,안기"
달빛포차,음식점,퓨전,실내, ,목줄,010-2239-2379,은평구,서울특별시 은평구 연서로29길 21-4,서울특별시 은평구 연서로29길 21-4,37.6191646582323,126.917763362654,음식점퓨전은평구실내목줄
초램 양고기 갈현점,음식점,퓨전,실내, ,목줄,02-385-9989,은평구,서울특별시 은평구 통일로85길 8,서울특별시 은평구 통일로85길 8,37.6222656867977,126.918818837255,음식점퓨전은평구실내목줄
반상 & 술상,음식점,한식,테라스, ,목줄,02-356-8399,은평구,서울특별시 은평구 연서로29길 8-9 2층,서울특별시 은평구 연서로29길 8-9,37.6191839533513,126.919482098417,음식점한식은평구테라스목줄
머스트,음식점,퓨전,실내, ,목줄,02-386-7779,은평구,서울특별시 은평구 연서로29길 17-4 훈빌딩,서울특별시 은평구 연서로29길 17-4,37.6189893908414,126.91824563101,음식점퓨전은평구실내목줄
코스믹버거랩,음식점,햄버거,실내, ,목줄,02-6402-5050,은평구,서울특별시 은평구 통일로85길 6 1층,서울특별시 은평구 통일로85길 6,37.6222304482775,126.919066720164,음식점햄버거은평구실내목줄
32년 전통 시골막국수,음식점,한식,실내, ,목줄,010-3695-8315,은평구,서울특별시 은평구 진흥로19길 2-8,서울특별시 은평구 진흥로19길 2-8,37.6111528251376,126.941898679706,음식점한식은평구실내목줄
복래찬합,음식점,한식,실내, ,목줄,02-354-2005,서대문구,서울특별시 서대문구 통일로 497 1층,서울특별시 서대문구 통일로 497,37.5922608725883,126.940840864192,음식점한식서대문구실내목줄
대성씨,음식점,퓨전,실내, ,목줄,010-9279-5592,서대문구,서울특별시 서대문구 세검정로 47 1층,서울특별시 서대문구 세검정로 47,37.5924786899343,126.946411238491,음식점퓨전서대문구실내목줄
묘한술책,음식점,양식,실내, ,목줄,02-326-0845,서대문구,서울특별시 서대문구 연희맛로 17-18,서울특별시 서대문구 연희맛로 17-18,37.5673852327796,126.928896664947,음식점양식서대문구실내목줄
황씨네,음식점,퓨전,실내, ,목줄,02-323-8253,서대문구,서울특별시 서대문구 홍제천로 116 1층,서울특별시 서대문구 홍제천로 116,37.5751406092104,126.926931783172,음식점퓨전서대문구실내목줄
윈야드,음식점,양식,실내, ,목줄,02-332-8929,서대문구,"서울특별시 서대문구 연희로11다길 9 1, 2층",서울특별시 서대문구 연희로11다길 9,37.5670689633717,126.927677220257,음식점양식서대문구실내목줄
연희단팥죽,음식점,한식,실내, ,목줄,02-6082-2086,서대문구,서울특별시 서대문구 연희로11가길 8-5,서울특별시 서대문구 연희로11가길 8-5,37.5679086137329,126.928884395459,음식점한식서대문구실내목줄
마우디,음식점,양식,실내, ,목줄,02-332-3933,서대문구,서울특별시 서대문구 연희로11길 18,서울특별시 서대문구 연희로11길 18,37.5674892239125,126.930131146368,음식점양식서대문구실내목줄
에어플레인모드,음식점,퓨전,실내, ,목줄,010-9185-6553,서대문구,서울특별시 서대문구 연세로4길 36 2층,서울특별시 서대문구 연세로4길 36,37.5577053629143,126.938669396077,음식점퓨전서대문구실내목줄
타코로코,음식점,퓨전,실내, ,"목줄,입마개",02-333-6469,서대문구,서울특별시 서대문구 연세로7안길 37 1층,서울특별시 서대문구 연세로7안길 37,37.5581149518837,126.93463111797,"음식점퓨전서대문구실내목줄,입마개"
지니네컵밥,음식점,한식,실외, ,목줄,010-9073-8440,서대문구,서울특별시 서대문구 신촌역로 22-5,서울특별시 서대문구 신촌역로 22-5,37.5589063282429,126.943038576035,음식점한식서대문구실외목줄
소버바이데일리샷,음식점,퓨전,실외, ,목줄,010-6270-2697,서대문구,서울특별시 서대문구 신촌역로 22 2층 41,서울특별시 서대문구 신촌역로 22,37.5585525829582,126.943009871743,음식점퓨전서대문구실외목줄
레몬그라스,음식점,퓨전,실내,주중 11:30 ~ 21:00 / 주말 12:00 ~21:30 / break time 15:00 ~ 17:00,"목줄,캐리어",010-4459-7022,성동구,서울특별시 성동구 연무장길 41-26 1층,서울특별시 성동구 연무장길 41-26,37.5434192555875,127.054272727317,"음식점퓨전성동구실내목줄,캐리어"
코쿤캅,음식점,퓨전,실외, ,목줄,010-2298-2834,서대문구,서울특별시 서대문구 신촌역로 22-5,서울특별시 서대문구 신촌역로 22-5,37.5589063282429,126.943038576035,음식점퓨전서대문구실외목줄
이모네,음식점,면요리,실외, ,목줄,010-8776-6317,서대문구,서울특별시 서대문구 신촌역로 22-5,서울특별시 서대문구 신촌역로 22-5,37.5589063282429,126.943038576035,음식점면요리서대문구실외목줄
까미네 닭강정,음식점,한식,실외, ,목줄,010-9162-1487,서대문구,서울특별시 서대문구 신촌역로 22-5 신촌박스퀘어 1층 19호,서울특별시 서대문구 신촌역로 22-5,37.5589063282429,126.943038576035,음식점한식서대문구실외목줄
낮과밤,음식점,퓨전,실내, ,목줄,010-8862-1697,서대문구,서울특별시 서대문구 이화여대길 52-35,서울특별시 서대문구 이화여대길 52-35,37.5594662219774,126.944968311694,음식점퓨전서대문구실내목줄
정선할매곤드레밥,음식점,한식,실내, ,목줄,02-736-1237,종로구,서울특별시 종로구 사직로8길 5-13,서울특별시 종로구 사직로8길 5-13,37.5757252570328,126.969734107697,음식점한식종로구실내목줄
몰림,음식점,퓨전,실내, ,목줄,010-4121-0999,종로구,서울특별시 종로구 사직로10길 5,서울특별시 종로구 사직로10길 5,37.5756712082542,126.970488860338,음식점퓨전종로구실내목줄
취천루,음식점,중식,실내, ,목줄,02-6221-8249,종로구,서울특별시 종로구 자하문로7길 9,서울특별시 종로구 자하문로7길 9,37.5782670173888,126.971032252591,음식점중식종로구실내목줄
MANRI199,음식점,퓨전,실내, ,목줄,02-363-0199,중구,서울특별시 중구 만리재로 199 1층,서울특별시 중구 만리재로 199,37.5554654645357,126.967711859667,음식점퓨전중구실내목줄
십일,음식점,일식,실내, ,목줄,010-9789-6886,서대문구,서울특별시 서대문구 증가로30길 29-5,서울특별시 서대문구 증가로30길 29-5,37.5841229047043,126.913127773019,음식점일식서대문구실내목줄
본태스시,음식점,일식,실내, ,목줄,070-8244-1015,마포구,서울특별시 마포구 성암로3길 8 1층,서울특별시 마포구 성암로3길 8,37.5692473580294,126.911252219333,음식점일식마포구실내목줄
잇다프로젝트,음식점,양식,실내, ,목줄,010-9844-6718,마포구,서울특별시 마포구 성미산로31길 14,서울특별시 마포구 성미산로31길 14,37.5644623885537,126.925656523098,음식점양식마포구실내목줄
이자카야라쿤,음식점,퓨전,실내, ,캐리어,02-336-0849,마포구,서울특별시 마포구 성미산로29안길 29,서울특별시 마포구 성미산로29안길 29,37.5657222278679,126.92350434288,음식점퓨전마포구실내캐리어
하이하우스,음식점,퓨전,실내, ,목줄,02-6014-7638,마포구,서울특별시 마포구 성미산로 161-10 2층,서울특별시 마포구 성미산로 161-10,37.5652518775454,126.923875401887,음식점퓨전마포구실내목줄
리틀파파포 연남점,음식점,퓨전,테라스, ,목줄,02-336-5678,마포구,서울특별시 마포구 동교로38안길 5,서울특별시 마포구 동교로38안길 5,37.5621091724218,126.924670770299,음식점퓨전마포구테라스목줄
수부니흐,음식점,양식,실내, ,목줄,02-335-7472,마포구,서울특별시 마포구 동교로38길 35,서울특별시 마포구 동교로38길 35,37.5613569326774,126.92581263134,음식점양식마포구실내목줄
